,name,year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
2612,Mahindra XUV500 W10 2WD,2018.0,1400000,20000.0,1,0,1,0,0,0,0,1,0,0,1
2613,Renault KWID 1.0 RXT Optional,2018.0,300000,20000.0,1,0,0,0,0,1,0,1,0,0,1
2614,Ford EcoSport 1.5 Petrol Titanium BSIV,2017.0,800000,19000.0,1,0,0,0,0,1,0,1,0,0,1
2615,Fiat Grande Punto Active (Diesel),2009.0,125000,95000.0,2,0,1,0,0,0,0,1,0,0,1
2618,Volkswagen Polo Diesel Trendline 1.2L,2012.0,295000,90000.0,1,0,1,0,0,0,0,1,0,0,1
2619,Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013.0,650000,45839.0,1,0,0,0,0,1,1,0,0,0,1
2620,Chevrolet Aveo 1.4 LS,2010.0,200000,60000.0,1,0,0,0,0,1,1,0,0,0,1
2621,Chevrolet Aveo U-VA 1.2 LS,2009.0,130000,87293.0,1,0,0,0,0,1,1,0,0,0,1
2622,Ford Figo Diesel EXI,2012.0,250000,156040.0,1,0,1,0,0,0,1,0,0,0,1
2623,Ford Endeavour 2.5L 4X2 MT,2004.0,400000,93415.0,1,0,1,0,0,0,1,0,0,0,1
2624,Ford Aspire Titanium BSIV,2017.0,430000,101159.0,1,0,0,0,0,1,1,0,0,0,1
2625,Hyundai EON 1.0 Kappa Magna Plus,2015.0,170000,80000.0,2,0,0,0,0,1,0,1,0,0,1
2626,Tata Tiago 2019-2020 XZ,2019.0,450000,12000.0,1,0,0,0,0,1,0,1,0,0,1
2627,Maruti Swift ZXI,2013.0,350000,90000.0,1,0,0,0,0,1,0,1,0,0,1
2628,Chevrolet Spark 1.0 LT,2011.0,130000,68519.0,1,0,0,0,0,1,1,0,0,0,1
2629,Chevrolet Beat Diesel LS,2012.0,180000,55130.0,1,0,1,0,0,0,1,0,0,0,1
2630,Ford Ecosport 1.0 Ecoboost Titanium Optional,2014.0,475000,65239.0,1,0,0,0,0,1,1,0,0,0,1
2631,Volkswagen Polo 1.2 MPI Comfortline,2015.0,470000,58182.0,1,0,0,0,0,1,1,0,0,0,1
2632,Ford Fiesta Diesel Trend,2012.0,200000,91245.0,1,0,1,0,0,0,1,0,0,0,1
2633,Mahindra XUV500 W8 2WD,2013.0,650000,102989.0,1,0,1,0,0,0,1,0,0,0,1
2634,Honda City 1.5 E MT,2010.0,400000,50000.0,1,0,0,0,0,1,0,1,0,0,1
2635,Maruti Zen VXI,2000.0,100000,120000.0,1,0,0,0,0,1,0,1,0,0,1
2636,Maruti Swift Dzire VDI,2014.0,409999,90000.0,1,0,1,0,0,0,0,1,0,0,1
2637,Maruti Swift VDI BSIV,2018.0,640000,25000.0,1,0,1,0,0,0,0,1,0,0,1
2638,Maruti Wagon R LXI Minor,2007.0,160000,80000.0,2,0,0,0,0,1,0,1,0,0,1
2640,Maruti Baleno Zeta 1.3,2018.0,750000,70000.0,1,0,1,0,0,0,0,1,0,0,1
2641,Mahindra Jeep MM 550 XDB,2002.0,150000,50000.0,3,0,1,0,0,0,0,1,0,0,1
2642,Maruti Alto STD,2008.0,80000,100000.0,2,0,0,0,0,1,0,1,0,0,1
2643,Maruti Celerio VDi,2016.0,240000,90000.0,3,0,1,0,0,0,0,1,0,0,1
2644,Maruti Esteem Lxi,2005.0,60000,60000.0,3,0,0,0,0,1,0,1,0,0,1
2645,Maruti Alto LX,2007.0,70000,120000.0,3,0,0,0,0,1,0,1,0,0,1
2646,Volkswagen Jetta 1.9 Highline TDI,2008.0,285000,90000.0,2,0,1,0,0,0,0,1,0,1,0
2647,Maruti Swift VDI BSIV,2015.0,350000,60000.0,2,0,1,0,0,0,0,1,0,0,1
2648,Hyundai i20 Active 1.4 SX with AVN,2015.0,699000,30000.0,2,0,1,0,0,0,0,1,0,0,1
2649,Ford Figo Diesel ZXI,2011.0,275000,108000.0,2,0,1,0,0,0,0,1,0,0,1
2650,Hyundai i20 1.4 CRDi Magna,2012.0,350000,160000.0,2,0,1,0,0,0,0,1,0,0,1
2651,Maruti Alto LXi BSIII,2006.0,135000,90000.0,3,0,0,0,0,1,0,1,0,0,1
2652,Mahindra Xylo E4 8S,2010.0,325000,120000.0,3,0,1,0,0,0,0,1,0,0,1
2653,Mahindra XUV500 W8 2WD,2012.0,650000,102000.0,2,0,1,0,0,0,0,1,0,0,1
2654,Mahindra Bolero SLE,2009.0,300000,178000.0,2,0,1,0,0,0,0,1,0,0,1
2655,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1200000,200000.0,2,0,1,0,0,0,0,1,0,0,1
2656,Ford Fiesta Petrol Trend,2012.0,450000,60000.0,1,0,0,0,0,1,1,0,0,0,1
2657,Tata Tiago 1.2 Revotron XE,2019.0,425000,3000.0,1,0,0,0,0,1,0,1,0,0,1
2658,Maruti Alto LXi,2006.0,150000,75118.0,2,0,0,0,0,1,0,1,0,0,1
2659,Maruti Ritz LDi,2013.0,290000,60000.0,2,0,1,0,0,0,0,1,0,0,1
2660,Hyundai Xcent 1.2 Kappa Base,2014.0,335000,60000.0,2,0,0,0,0,1,0,1,0,0,1
2661,Chevrolet Optra 1.6,2006.0,120000,79000.0,4,0,0,0,0,1,1,0,0,0,1
2662,Ford Ikon 1.6 ZXI NXt,2005.0,20000,25000.0,2,0,0,0,0,1,0,1,0,0,1
2663,Hyundai Getz GLS,2005.0,250000,60000.0,1,0,0,0,0,1,0,1,0,0,1
2664,Hyundai Santro Xing GL Plus,2008.0,120000,60000.0,2,0,0,0,0,1,0,1,0,0,1
2666,Tata Indigo LS,2012.0,220000,70000.0,2,0,1,0,0,0,0,1,0,0,1
2667,Ford Ikon 1.3 Flair,2005.0,61000,4637.0,2,0,0,0,0,1,0,1,0,0,1
2668,Maruti Swift VDI BSIV,2016.0,620000,70000.0,1,0,1,0,0,0,0,1,0,0,1
2669,Maruti Swift Dzire LDIX Limited Edition,2014.0,425000,100000.0,1,0,1,0,0,0,0,1,0,0,1
2670,Tata Indica Vista Aqua 1.3 Quadrajet,2009.0,85000,120000.0,2,0,1,0,0,0,0,1,0,0,1
2671,Maruti Swift 1.3 DLX,2015.0,270000,40000.0,2,0,1,0,0,0,0,1,0,0,1
2672,Maruti Swift Vdi BSIII,2009.0,180000,220000.0,1,0,1,0,0,0,0,1,0,0,1
2676,Mahindra KUV 100 mFALCON G80 K2,2017.0,450000,30000.0,1,0,0,0,0,1,0,1,0,0,1
2677,Tata New Safari DICOR 2.2 VX 4x4,2012.0,450000,42655.0,1,0,1,0,0,0,0,1,0,0,1
2678,Renault KWID 1.0 RXL,2017.0,250000,43000.0,2,0,0,0,0,1,0,1,0,0,1
2679,Toyota Innova 2.5 VX 8 STR BSIV,2012.0,725000,70000.0,1,0,1,0,0,0,0,1,0,0,1
2680,Hyundai i20 Magna,2010.0,250000,55000.0,1,0,0,0,0,1,0,1,0,0,1
2681,Fiat Punto 1.3 Active,2010.0,99000,80000.0,2,0,1,0,0,0,0,1,0,0,1
2682,Renault KWID 1.0,2017.0,350000,55000.0,1,0,0,0,0,1,0,1,0,0,1
2683,Hyundai Xcent 1.2 VTVT E Plus,2018.0,511000,70000.0,1,0,0,0,0,1,0,1,0,0,1
2684,Maruti Ritz VDi,2012.0,300000,80000.0,1,0,1,0,0,0,0,1,0,0,1
2685,Audi Q5 2.0 TFSI Quattro,2010.0,1100000,110000.0,1,0,0,0,0,1,0,1,0,1,0
2686,Hyundai i10 Sportz 1.2,2010.0,125000,60000.0,3,0,0,0,0,1,0,1,0,0,1
2687,Tata Tiago 1.2 Revotron XZ,2018.0,500000,30000.0,1,0,0,0,0,1,0,1,0,0,1
2688,Renault Duster 85PS Diesel RxL,2013.0,385000,80000.0,2,0,1,0,0,0,0,1,0,0,1
2689,Skoda Rapid 1.6 MPI Elegance,2012.0,350000,60000.0,1,0,0,0,0,1,0,1,0,0,1
2690,Maruti 800 Std BSIII,2003.0,60000,50000.0,1,0,0,0,0,1,0,1,0,0,1
2691,Hyundai Santro Xing GLS,2012.0,300000,50000.0,1,0,0,0,0,1,0,1,0,0,1
2692,Hyundai i20 1.4 CRDi Asta,2012.0,400000,70000.0,1,0,1,0,0,0,0,1,0,0,1
2693,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,550000,110000.0,1,0,1,0,0,0,0,1,0,0,1
2694,Nissan Sunny XL,2012.0,300000,80000.0,2,0,0,0,0,1,0,1,0,0,1
2695,Maruti Swift VDI,2012.0,250000,156000.0,1,0,1,0,0,0,0,1,0,0,1
2696,Toyota Innova 2.5 GX 7 STR,2012.0,800000,180000.0,1,0,1,0,0,0,0,1,0,0,1
2697,Maruti Eeco 5 Seater AC BSIV,2018.0,300000,25000.0,1,0,0,0,0,1,0,1,0,0,1
2698,Maruti Alto LX,2004.0,80000,120000.0,1,0,0,0,0,1,0,1,0,0,1
2699,Mahindra Scorpio S5 BSIV,2020.0,1200000,11000.0,1,0,1,0,0,0,0,1,0,0,1
2700,Renault KWID AMT,2017.0,355000,40000.0,1,0,0,0,0,1,0,1,0,1,0
2701,Maruti Swift Dzire VDI,2015.0,520000,50000.0,1,0,1,0,0,0,0,1,0,0,1
2702,Hyundai Verna 1.6 CRDI,2012.0,500000,26000.0,1,0,1,0,0,0,0,1,0,0,1
2703,Maruti Alto LXi,2008.0,114999,30000.0,1,0,0,0,0,1,0,1,0,0,1
2704,Toyota Fortuner 4x2 Manual,2014.0,1800000,60000.0,1,0,1,0,0,0,0,1,0,0,1
2705,Mahindra TUV 300 T6 Plus,2018.0,800000,20000.0,1,0,1,0,0,0,0,1,0,0,1
2706,Maruti Alto LXi BSIII,2008.0,105000,30000.0,2,0,0,0,0,1,0,1,0,0,1
2707,Maruti Alto LXi,2011.0,135000,78000.0,1,0,0,0,0,1,0,1,0,0,1
2708,Maruti Wagon R VXI BS IV,2011.0,170000,40000.0,2,0,0,0,0,1,0,1,0,0,1
2709,Hyundai Verna 1.6 SX VTVT,2014.0,550000,100000.0,1,0,0,0,0,1,0,1,0,0,1
2710,Honda City 1.5 V MT,2009.0,250000,70000.0,3,0,0,0,0,1,0,1,0,0,1
2711,Hyundai Elantra CRDi SX,2014.0,650000,30000.0,2,0,1,0,0,0,0,1,0,0,1
2712,Honda City 1.5 V AT Exclusive,2008.0,210000,77000.0,3,0,0,0,0,1,0,1,0,1,0
2713,Volkswagen Vento Diesel Highline,2011.0,260000,150000.0,1,0,1,0,0,0,0,1,0,0,1
2714,Maruti Swift Dzire ZDI,2016.0,750000,69000.0,1,0,1,0,0,0,0,1,0,0,1
2715,Toyota Innova Crysta 2.8 GX AT BSIV,2016.0,1350000,120000.0,1,0,1,0,0,0,0,1,0,1,0
2716,Maruti Ritz VDi,2012.0,220000,120000.0,2,0,1,0,0,0,0,1,0,0,1
2717,Hyundai Getz 1.3 GLS,2008.0,110000,110000.0,2,0,0,0,0,1,0,1,0,0,1
2718,Mahindra XUV500 AT W8 FWD,2017.0,1230000,70000.0,1,0,1,0,0,0,0,1,0,1,0
2719,Mahindra Quanto C6,2013.0,220000,110000.0,1,0,1,0,0,0,0,1,0,0,1
2720,Tata Indigo LX Dicor,2009.0,130000,50000.0,1,0,1,0,0,0,0,1,0,0,1
2721,Hyundai i20 1.2 Magna,2012.0,330000,44000.0,1,0,0,0,0,1,0,1,0,0,1
2722,Honda City 1.5 S MT,2010.0,254999,90000.0,2,0,0,0,0,1,0,1,0,0,1
2723,Hyundai Verna 1.6 SX VTVT (O),2014.0,600000,50000.0,2,0,0,0,0,1,0,1,0,0,1
2724,Hyundai i10 Magna,2012.0,210000,50000.0,1,0,0,0,0,1,0,1,0,0,1
2725,Chevrolet Enjoy TCDi LT 7 Seater,2014.0,300000,146000.0,1,0,1,0,0,0,0,1,0,0,1
2726,Tata Tiago 1.2 Revotron XTA,2018.0,426000,15000.0,1,0,0,0,0,1,0,1,0,1,0
2727,Maruti Alto K10 VXI,2015.0,265000,60000.0,1,0,0,0,0,1,0,1,0,0,1
2728,Hyundai Xcent 1.2 Kappa SX,2016.0,450000,35000.0,2,0,0,0,0,1,0,1,0,0,1
2729,Hyundai Verna 1.6 SX,2012.0,480000,80000.0,1,0,1,0,0,0,0,1,0,0,1
2730,Tata Nano Lx,2010.0,40000,90000.0,1,0,0,0,0,1,0,1,0,0,1
2731,Honda City 1.5 S MT,2011.0,395000,70000.0,2,0,0,0,0,1,0,1,0,0,1
2732,Maruti Wagon R VXI BS IV,2013.0,229999,62000.0,2,0,0,0,0,1,0,1,0,0,1
2733,Ford Ecosport 1.5 Petrol Titanium Plus AT,2018.0,875000,10000.0,1,0,0,0,0,1,0,1,0,1,0
2734,Maruti Eeco 5 STR With AC Plus HTR CNG,2010.0,170000,80000.0,4,1,0,0,0,0,0,1,0,0,1
2735,Hyundai i20 Sportz 1.2,2015.0,500000,35000.0,2,0,0,0,0,1,0,1,0,0,1
2754,Maruti Swift Dzire VDI,2017.0,600000,60000.0,1,0,1,0,0,0,0,0,1,0,1
2755,Maruti Ignis 1.2 Sigma BSIV,2019.0,450000,40000.0,1,0,0,0,0,1,0,1,0,0,1
2757,Maruti Ertiga VDI,2012.0,550000,120000.0,3,0,1,0,0,0,0,1,0,0,1
2758,Tata Manza Aura Safire BS IV,2013.0,200000,60000.0,1,0,0,0,0,1,0,1,0,0,1
2759,Tata Indica GLS BS IV,2008.0,80000,90000.0,2,0,0,0,0,1,0,1,0,0,1
2760,Tata New Safari DICOR 2.2 EX 4x2,2010.0,300000,250000.0,2,0,1,0,0,0,0,1,0,0,1
2761,Ford Aspire Titanium Plus Diesel BSIV,2019.0,675000,15000.0,1,0,1,0,0,0,0,1,0,0,1
2762,Maruti Eeco 7 Seater Standard BSIV,2017.0,260000,30000.0,1,0,0,0,0,1,0,1,0,0,1
2766,Maruti Wagon R LXI,2001.0,70000,117000.0,2,0,0,0,0,1,0,1,0,0,1
2767,Maruti Alto LX,2004.0,100000,70000.0,1,0,0,0,0,1,0,1,0,0,1
2768,Toyota Innova 2.5 VX (Diesel) 7 Seater,2012.0,730000,110000.0,2,0,1,0,0,0,0,1,0,0,1
2769,Nissan Terrano XL 85 PS,2016.0,525000,100000.0,2,0,1,0,0,0,0,1,0,0,1
2770,Nissan Terrano XL 85 PS,2016.0,525000,105000.0,2,0,1,0,0,0,0,1,0,0,1
2771,Toyota Innova 2.5 V Diesel 7-seater,2009.0,550000,182000.0,3,0,1,0,0,0,0,1,0,0,1
2772,Toyota Corolla Altis Diesel D4DJ,2012.0,420000,95000.0,2,0,1,0,0,0,0,1,0,0,1
2773,Honda Amaze SX i-VTEC,2015.0,500000,70000.0,1,0,0,0,0,1,0,1,0,0,1
2774,Maruti Wagon R LXI Minor,2009.0,165000,76000.0,2,0,0,0,0,1,0,1,0,0,1
2775,Hyundai Verna 1.6 SX,2014.0,650000,70000.0,2,0,1,0,0,0,0,1,0,0,1
2776,Chevrolet Beat Diesel LT,2013.0,195000,46000.0,1,0,1,0,0,0,0,1,0,0,1
2777,Maruti Zen LX,1999.0,75000,70000.0,1,0,0,0,0,1,0,1,0,0,1
2778,Hyundai Accent CRDi,2005.0,100000,60000.0,2,0,1,0,0,0,0,1,0,0,1
2780,Maruti Esteem Lxi - BSIII,2006.0,90000,90000.0,1,0,0,0,0,1,0,1,0,0,1
2781,Hyundai Xcent 1.1 CRDi Base,2016.0,515000,50000.0,1,0,1,0,0,0,0,1,0,0,1
2782,Honda Jazz 1.5 VX i DTEC,2017.0,700000,24585.0,0,0,1,0,0,0,1,0,0,0,1
2783,Maruti Zen LX,2001.0,62000,70000.0,1,0,0,0,0,1,0,1,0,0,1
2784,Toyota Etios GD SP,2011.0,220000,110000.0,3,0,1,0,0,0,0,1,0,0,1
2785,Hyundai Santro Magna CNG BSIV,2019.0,520000,10000.0,1,1,0,0,0,0,0,1,0,0,1
2786,Fiat Linea Emotion,2010.0,170000,100000.0,1,0,0,0,0,1,0,1,0,0,1
2787,Ford Figo Diesel Titanium,2011.0,190000,110000.0,2,0,1,0,0,0,0,1,0,0,1
2788,Ford Figo Diesel Titanium,2011.0,150000,100000.0,2,0,1,0,0,0,0,1,0,0,1
2789,Maruti Zen Estilo LXI BS IV,2009.0,125000,65000.0,1,0,0,0,0,1,0,1,0,0,1
2790,Honda Amaze EX i-Dtech,2015.0,290000,40000.0,3,0,1,0,0,0,0,1,0,0,1
2791,Maruti Celerio X ZXI BSIV,2019.0,490000,13900.0,1,0,0,0,0,1,0,1,0,0,1
2792,Tata Tigor 1.2 Revotron XZ Option,2017.0,434999,17563.0,1,0,0,0,0,1,0,1,0,0,1
2793,Tata Zest Revotron 1.2T XE,2016.0,380000,15000.0,1,0,0,0,0,1,0,1,0,0,1
2794,Volkswagen Polo Diesel Trendline 1.2L,2012.0,200000,60000.0,2,0,1,0,0,0,0,1,0,0,1
2795,Ford Figo 1.5D Trend MT,2016.0,495000,40000.0,1,0,1,0,0,0,0,1,0,0,1
2796,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,894999,173000.0,3,0,1,0,0,0,0,1,0,0,1
2797,Mahindra XUV500 W6 2WD,2014.0,600000,151000.0,2,0,1,0,0,0,0,1,0,0,1
2798,Honda Brio S MT,2015.0,300000,60000.0,1,0,0,0,0,1,0,1,0,0,1
2799,Honda Amaze E i-VTEC,2017.0,430000,15000.0,1,0,0,0,0,1,0,1,0,0,1
2800,Honda Amaze E i-DTEC,2017.0,370000,60000.0,1,0,1,0,0,0,0,1,0,0,1
2801,Maruti Baleno Zeta 1.2,2019.0,750000,11000.0,1,0,0,0,0,1,0,1,0,0,1
2802,Maruti Alto K10 LXI CNG Optional,2016.0,300000,50000.0,1,1,0,0,0,0,0,1,0,0,1
2803,BMW X1 sDrive20d,2012.0,700000,120000.0,2,0,1,0,0,0,0,1,0,1,0
2804,Maruti Wagon R LXI DUO BSIII,2007.0,100000,70000.0,3,0,0,0,1,0,0,1,0,0,1
2805,Hyundai Grand i10 Sportz,2015.0,300000,90000.0,1,0,0,0,0,1,0,1,0,0,1
2806,Tata Indica Vista Quadrajet VX,2012.0,130000,185000.0,2,0,1,0,0,0,0,1,0,0,1
2807,Hyundai i20 Asta Option 1.4 CRDi,2016.0,650000,40000.0,1,0,1,0,0,0,0,1,0,0,1
2808,Maruti Swift VDI BSIV,2017.0,509999,25000.0,1,0,1,0,0,0,0,1,0,0,1
2809,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,1000000,117780.0,2,0,1,0,0,0,0,1,0,0,1
2810,Hyundai Verna CRDi SX,2010.0,280000,120000.0,2,0,1,0,0,0,0,1,0,0,1
2811,Maruti Swift DDiS VDI,2017.0,600000,120000.0,1,0,1,0,0,0,0,1,0,0,1
2812,Skoda Rapid 1.6 TDI Ambition,2013.0,210000,120000.0,3,0,1,0,0,0,0,1,0,0,1
2813,Audi Q3 2.0 TDI Quattro Premium Plus,2014.0,1150000,110000.0,2,0,1,0,0,0,0,1,0,1,0
2815,Hyundai EON Magna Plus,2018.0,245000,30000.0,1,0,0,0,0,1,0,1,0,0,1
2817,Hyundai Grand i10 Sportz,2016.0,375000,25000.0,1,0,0,0,0,1,0,1,0,0,1
2818,Mahindra Scorpio 1.99 S10,2015.0,150000,55000.0,2,0,1,0,0,0,0,1,0,0,1
2819,Mahindra XUV500 W10 2WD,2018.0,1450000,20000.0,1,0,1,0,0,0,0,1,0,0,1
2820,Maruti Ertiga VDI,2014.0,500000,100000.0,2,0,1,0,0,0,0,1,0,0,1
2821,Maruti Alto LXi,2007.0,75000,40000.0,2,0,0,0,0,1,0,1,0,0,1
2822,Hyundai Sonata AT Leather,2006.0,225000,80000.0,3,0,0,0,0,1,0,1,0,1,0
2823,Hyundai Sonata 2.4L AT,2006.0,275000,80000.0,4,0,0,0,0,1,0,1,0,1,0
2824,Mahindra Bolero Power Plus SLX,2018.0,620000,35000.0,1,0,1,0,0,0,0,1,0,0,1
2825,Nissan X-Trail SLX MT,2010.0,600000,110000.0,2,0,1,0,0,0,0,1,0,0,1
2826,Mahindra Xylo E8 ABS Airbag BSIV,2011.0,275000,160000.0,1,0,1,0,0,0,0,1,0,0,1
2827,Tata Indigo TDI,2013.0,125000,125000.0,1,0,1,0,0,0,0,1,0,0,1
2828,Tata Indigo GLS,2011.0,80000,62000.0,2,0,0,0,0,1,0,1,0,0,1
2829,Nissan Micra Diesel XV,2011.0,199000,120000.0,2,0,1,0,0,0,0,1,0,0,1
2830,Nissan Micra XL,2016.0,440000,33000.0,2,0,0,0,0,1,0,1,0,0,1
2831,Maruti Swift Dzire LDI,2013.0,250000,80000.0,4,0,1,0,0,0,0,1,0,0,1
2832,Hyundai i20 1.4 Sportz,2017.0,700000,35000.0,1,0,1,0,0,0,0,1,0,0,1
2833,Hyundai Grand i10 CRDi Asta Option,2015.0,450000,50000.0,1,0,1,0,0,0,0,1,0,0,1
2834,Maruti Alto 800 Std Optional,2019.0,240000,5000.0,1,0,0,0,0,1,0,1,0,0,1
2836,Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000,81595.0,1,0,1,0,0,0,1,0,0,0,1
2837,Hyundai Getz GLS ABS,2005.0,71000,22000.0,1,0,0,0,0,1,0,1,0,0,1
2838,Maruti Swift VXI Optional,2015.0,400000,40000.0,1,0,0,0,0,1,0,1,0,0,1
2839,Maruti Alto LXi BSIII,2008.0,130000,40000.0,2,0,0,0,0,1,0,1,0,0,1
2840,Mahindra Scorpio 2.6 CRDe SLE,2013.0,300000,60000.0,2,0,1,0,0,0,0,1,0,0,1
2841,Nissan Kicks XL D BSIV,2019.0,1100000,4000.0,1,0,1,0,0,0,0,1,0,0,1
2842,BMW 3 Series 320d Luxury Line,2015.0,2200000,24000.0,1,0,1,0,0,0,0,1,0,1,0
2843,Honda Amaze VX i-VTEC,2018.0,800000,13500.0,1,0,0,0,0,1,1,0,0,0,1
2844,Maruti Ritz VDI (ABS) BS IV,2013.0,490000,40000.0,1,0,1,0,0,0,0,1,0,0,1
2845,Honda Jazz 1.2 VX i VTEC,2018.0,836000,9700.0,1,0,0,0,0,1,1,0,0,0,1
2846,Volkswagen Polo Petrol Comfortline 1.2L,2012.0,375000,62000.0,2,0,0,0,0,1,0,1,0,0,1
2847,Honda BR-V i-DTEC VX MT,2016.0,1249000,24000.0,1,0,1,0,0,0,1,0,0,0,1
2848,Honda WR-V i-DTEC VX,2019.0,1240000,13000.0,1,0,1,0,0,0,1,0,0,0,1
2849,Tata Nano Std BSII,2009.0,35000,50000.0,3,0,0,0,0,1,0,1,0,0,1
2850,Honda BR-V i-VTEC VX MT,2017.0,1068000,36000.0,1,0,0,0,0,1,1,0,0,0,1
2851,Honda BR-V i-DTEC VX MT,2017.0,1189000,40000.0,1,0,1,0,0,0,1,0,0,0,1
2852,Hyundai Elite i20 Petrol Asta Option,2018.0,700000,27000.0,1,0,0,0,0,1,0,1,0,0,1
2853,Maruti Alto K10 VXI,2016.0,350000,40000.0,1,0,0,0,0,1,0,1,0,0,1
2854,Hyundai i10 Magna 1.2,2009.0,254999,80000.0,2,0,0,0,0,1,0,1,0,0,1
2855,Mahindra Scorpio 2.6 CRDe,2005.0,229999,221000.0,3,0,1,0,0,0,0,1,0,0,1
2856,Hyundai i20 Asta Option 1.4 CRDi,2016.0,750000,80000.0,1,0,1,0,0,0,0,1,0,0,1
2857,Maruti Ritz VDi,2012.0,325000,119000.0,2,0,1,0,0,0,0,1,0,0,1
2858,Toyota Innova 2.5 G4 Diesel 7-seater,2009.0,760000,190000.0,2,0,1,0,0,0,0,1,0,0,1
2859,Maruti Celerio ZXI AT,2017.0,509999,25000.0,1,0,0,0,0,1,0,1,0,1,0
2860,Nissan Micra XL,2013.0,363000,28740.0,1,0,0,0,0,1,0,1,0,0,1
2861,Maruti Alto K10 LXI,2010.0,229999,48500.0,1,0,0,0,0,1,0,1,0,0,1
2862,Nissan Sunny XL,2012.0,290000,110000.0,2,0,0,0,0,1,0,1,0,0,1
2863,Maruti Swift VXI,2018.0,550000,30000.0,1,0,0,0,0,1,0,1,0,0,1
2864,Tata Indica Vista TDI LX,2011.0,125000,120000.0,2,0,1,0,0,0,0,1,0,0,1
2865,Volvo XC60 D5 Inscription,2014.0,2000000,130000.0,1,0,1,0,0,0,0,1,0,1,0
2866,Toyota Innova 2.5 G4 Diesel 7-seater,2008.0,350000,140000.0,2,0,1,0,0,0,0,1,0,0,1
2867,Hyundai Verna 1.6 SX CRDi (O),2011.0,390000,90000.0,1,0,1,0,0,0,0,1,0,0,1
2869,Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008.0,150000,50000.0,2,0,0,0,0,1,0,1,0,0,1
2871,Maruti Alto 800 LXI,2015.0,280000,15000.0,2,0,0,0,0,1,0,1,0,0,1
2872,Maruti Celerio VXI,2015.0,220000,45000.0,1,0,0,0,0,1,0,1,0,0,1
2873,Hyundai Santro Xing XG,2005.0,140000,80000.0,3,0,0,0,0,1,0,1,0,0,1
2874,Maruti Wagon R AMT VXI Option,2018.0,370000,15000.0,1,0,0,0,0,1,0,1,0,1,0
2875,Maruti Swift Dzire VDI,2019.0,650000,20000.0,1,0,1,0,0,0,0,1,0,0,1
2876,Maruti Alto 800 LX,2017.0,280000,37000.0,1,0,0,0,0,1,0,1,0,0,1
2877,Maruti Swift Dzire VDI,2016.0,540000,80000.0,1,0,1,0,0,0,0,1,0,0,1
2878,Ambassador Classic 2000 Dsz,2002.0,50000,120000.0,4,0,1,0,0,0,0,1,0,0,1
2879,Maruti Ciaz Sigma BSIV,2018.0,800000,20000.0,1,0,0,0,0,1,0,1,0,0,1
2880,Ford Figo 1.5D Titanium MT,2016.0,515000,25000.0,1,0,1,0,0,0,0,1,0,0,1
2881,Hyundai i20 1.2 Magna,2010.0,220000,96000.0,3,0,0,0,0,1,0,1,0,0,1
2882,Hyundai i20 Asta (o),2014.0,525000,54000.0,2,0,0,0,0,1,1,0,0,0,1
2883,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2013.0,165000,53000.0,1,0,0,0,0,1,1,0,0,0,1
2884,Fiat Linea 1.3 Emotion,2010.0,221000,65000.0,1,0,1,0,0,0,1,0,0,0,1
2885,Chevrolet Beat LT,2015.0,245000,43000.0,1,0,0,0,0,1,1,0,0,0,1
2886,Ford Figo 1.2P Titanium Plus MT,2012.0,260000,60000.0,1,0,0,0,0,1,1,0,0,0,1
2887,Skoda Superb Elegance 2.0 TDI CR AT,2011.0,550000,73000.0,1,0,1,0,0,0,1,0,0,1,0
2888,Hyundai Grand i10 1.2 Kappa Era,2015.0,434999,29000.0,1,0,0,0,0,1,1,0,0,0,1
2889,Tata Safari Storme EX,2013.0,450000,95000.0,1,0,1,0,0,0,1,0,0,0,1
2890,Chevrolet Sail 1.2 Base,2014.0,290000,25000.0,1,0,0,0,0,1,0,1,0,0,1
2891,Volkswagen Vento 1.0 TSI Highline Plus,2011.0,305000,53000.0,2,0,0,0,0,1,1,0,0,0,1
2892,Ford Classic 1.6 Duratec LXI,2011.0,265000,20000.0,1,0,0,0,0,1,1,0,0,0,1
2893,Honda Brio 1.2 S MT,2014.0,325000,57000.0,1,0,0,0,0,1,1,0,0,0,1
2894,Chevrolet Cruze LTZ,2014.0,550000,52000.0,1,0,1,0,0,0,1,0,0,0,1
2895,Maruti Zen Estilo LXI BSIII,2008.0,105000,40000.0,1,0,0,0,0,1,0,1,0,0,1
2896,Honda Brio 1.2 S MT,2012.0,275000,47000.0,1,0,0,0,0,1,1,0,0,0,1
2897,Honda City 1.5 V MT,2012.0,434999,47000.0,2,0,0,0,0,1,1,0,0,0,1
